ID,Song Name,Artists,Album Name,Popularity
0ZQERoEuIvoU5qzxeRpLkr,"L'enfant prodigue (The Prodigal Son), Op. 46: Scene 1: L'enjoleuse (The seductress)","['Sergei Prokofiev', 'Orquestra Sinfônica do Estado de São Paulo', 'Marin Alsop']",Prokofiev: Symphony No. 4 (revised 1947 version) & L'enfant prodigue (The Prodigal Son),14
36SR80SUzApCUCKr9PGPJS,"Piano Sonata No. 9 in C Major, Op. 103: III. Andante tranquillo","['Sergei Prokofiev', 'Bernd Glemser']","Prokofiev: Piano Sonatas Nos. 5, 6 and 9",10
17e1ieZ1lIoc3qFh0wcfyH,"Peter and the Wolf, Op. 67 (Narration Rev. Sting): On a Branch of a Big Tree Sat a Little Bird - English Version","['Sergei Prokofiev', 'Sting', 'Chamber Orchestra of Europe', 'Claudio Abbado']",Prokofiev: Peter and the Wolf; Classical Symphony Op.25; March Op.99; Overture Op.34,19
3fB6viPJklgpcd8BFFFJwT,"The Stone Flower Symphonic Suite, Op. 118, Wedding Suite, Op. 126: III. Maidens' Dance","['Sergei Prokofiev', 'Neeme Järvi', 'Royal Scottish National Orchestra']",Prokofiev: Lietuenant Kijé Suite,17
5n2HvnUzKFVQKNfHSUerqm,Romeo and Juliet Before Parting,"['Sergei Prokofiev', 'Chicago Symphony Orchestra', 'Riccardo Muti']",Prokofiev: Suite from Romeo & Juliet (Live),20
5X2QRG1pMUFStPjklkZlor,"Symphony No. 5 in B Flat Major, Op. 100: II. Allegro marcato","['Sergei Prokofiev', 'Thomas Søndergård', 'Royal Scottish National Orchestra']",Prokofiev: Symphonies 1 & 5,15
0z7gJ4nO3B4pA6JKcsP5x2,"Prokofiev: Violin Concerto No. 1 in D Major, Op. 19: I. Andantino","['Sergei Prokofiev', 'Maxim Vengerov', 'Mstislav Rostropovich', 'London Symphony Orchestra']",Prokofiev & Glazunov: Violin Concertos,18
5CxFCn0Mc8uQ7Raz5xdW3K,"Cinderella, Op. 87: 50. Amoroso","['Sergei Prokofiev', 'Cleveland Orchestra', 'Vladimir Ashkenazy']",Prokofiev: Cinderella/Glazunov: The Seasons,21
0XueX5lHhgFVVOXLfsuIHF,"Romeo and Juliet Suite No. 1, Op. 64bis: The Street Awakens (Suite No. 1, Op. 64bis: II)","['Sergei Prokofiev', 'Bergen Philharmonic Orchestra', 'Andrew Litton']","Prokofiev: Romeo and Juliet, Suites Nos. 1-3",16
76fby0sYhfxBzGAVERlXhv,"Prokofiev: Piano Concerto No. 2 in G Minor, Op. 16: III. Intermezzo. Allegro moderato","['Sergei Prokofiev', 'Beatrice Rana', 'Antonio Pappano', ""Orchestra dell'Accademia Nazionale di Santa Cecilia""]","Prokofiev: Piano Concerto No. 2, Op. 16 - Tchaikovsky: Piano Concerto No. 1, Op. 23",14
0wonrrca3HtSgjKrN2iYsB,"Prokofiev: Violin Concerto No. 2 in G Minor, Op. 63: I. Allegro moderato","['Sergei Prokofiev', 'Itzhak Perlman', 'Gennady Rozhdestvensky', 'BBC Symphony Orchestra']",Prokofiev: Violin Concertos & Sonata for two Violins,15
4vnYlrsqniqDnuAdKvKE8a,The Duck Waddles Over,"['Sergei Prokofiev', 'Alice Cooper', 'Bundesjugendorchester', 'Alexander Shelley']",Peter And The Wolf In Hollywood,10
5kxjwMzoXohv8LTotkGzOa,"Piano Sonata No. 3 in A Minor, Op. 28","['Sergei Prokofiev', 'Bernd Glemser']","Prokofiev: Piano Sonatas Nos. 1, 3 and 4",19
1xjHYQefL45gTbjO6rbwHC,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 1: Introduction","['Sergei Prokofiev', 'André Previn', 'London Symphony Orchestra']",Prokofiev: Romeo and Juliet,27
5ClfV8lV4q44T6uhknu91D,"Prokofiev: Piano Concerto No. 2 in G Minor, Op. 16: II. Scherzo. Vivace","['Sergei Prokofiev', 'Evgeny Kissin', 'Vladimir Ashkenazy', 'Philharmonia Orchestra']",Prokofiev: Piano Concertos Nos. 2 & 3,27
56HeCOEM7fqwjJZQINxiSs,"Piano Concerto No. 3 in C Major, Op. 26: II. Tema con variazioni","['Sergei Prokofiev', 'Martha Argerich', 'Berliner Philharmoniker', 'Claudio Abbado']",Prokofiev: Piano Concerto No.3 / Ravel: Piano Concerto in G major,26
5abdwRsrLoPz9VqI5wcNwC,"Symphony-Concerto in E Minor, Op. 125: III. Andante con moto - Allegretto - Allegro marcato","['Sergei Prokofiev', 'Alexander Rudin', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar']",Prokofiev: Symphony-Concerto / Cello Concertino / Pushkin Waltzes,12
7c0aACjsUVpdTMecd0Glm7,"String Quartet No. 1 in B Minor, Op. 50: I. Allegro","['Sergei Prokofiev', 'Aurora String Quartet']",Prokofiev: String Quartets Nos. 1 and 2 / Cello Sonata,17
6cKvpnvp7hpBWTMOv5qQfI,"Piano Sonata No. 8 in B-Flat Major, Op. 84: II. Andante sognando","['Sergei Prokofiev', 'Bernd Glemser']","Prokofiev, S.: Piano Sonatas Nos. 2, 7 and 8",17
2MnLEfPQ3UbQXRqozzLBHM,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Young Juliet","['Sergei Prokofiev', 'André Previn', 'London Symphony Orchestra']",Prokofiev: Romeo and Juliet,18
38WxvBh6vpeFsMYF300bPO,"Piano Sonata No. 5 in C Major, Op. 38: I. Allegro tranquillo","['Sergei Prokofiev', 'Peter Donohoe']","Prokofiev: Piano Sonatas, Vol. 1",17
4qdM4OmddiyTRFygcxeWg2,"Scythian Suite, Op. 20 - ""Ala and Lolly"": 2. The Evil God And Dance Of The Pagan Monsters","['Sergei Prokofiev', 'London Philharmonic Orchestra', 'Walter Weller']","Prokofiev: The Symphonies, etc.",25
0ERKeNTkXbSGrxB0jGbJZ6,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 1: The Fight","['Sergei Prokofiev', 'André Previn', 'London Symphony Orchestra']",Prokofiev: Romeo and Juliet,15
5NlGfUTpUWMrAWeUvUDw7m,"5 Mélodies, Op. 35bis: 1. Andante","['Sergei Prokofiev', 'David Oistrakh', 'Frida Bauer']",Debussy/Ravel/Ysaÿe: Violin Sonatas/Prokofiev: 5 Mélodies,17
1qq2EH18tQjsnbu7LOnFYw,"Cinderella-Suite Nr. 1, Op. 107: VII. Cinderella's Waltz","['Sergei Prokofiev', 'Ukrainian State Symphony Orchestra', 'Theodore Kuchar']",Prokofiev: Cinderella Suites / Scythian Suite,42
5WrbTw4U0CCup1lr167UWP,"Prokofiev: Cello Sonata in C Major, Op. 119: I. Andante grave","['Sergei Prokofiev', 'Han-Na Chang', 'Antonio Pappano']","Prokofiev: Sinfonia concertante, Op. 125 & Cello Sonata, Op. 119",13
0NkSzjTEQvubD9ZTCXZreS,Alexander Nevsky: II. Song about Alexander Nevsky,"['Sergei Prokofiev', 'Irina Gelahova', 'Stanislavsky Chorus', 'Russian State Symphony Orchestra', 'Dmitry Yablonsky']","Prokofiev, S.: Alexander Nevsky / Pushkiniana",18
2s2nIhojkqze0UBTDUagvY,"Scythian Suite, Op. 20 ""Ala i Lolli"": III. La nuit (Night)","['Sergei Prokofiev', 'Orquestra Sinfônica do Estado de São Paulo', 'Marin Alsop']","Prokofiev: Symphony No. 3, Op. 44 & Scythian Suite, Op. 20",13
5upScZ85lrIoOumPdTrUdZ,"Sonata for Violin and Piano No. 1 in F minor, Op. 80: 3. Andante","['Sergei Prokofiev', 'Janine Jansen', 'Itamar Golan']",Prokofiev,14
4Wm2MlcN6f3XnGIm1TM5pQ,"Symphony No. 1, Op. 25 in D ""Classical"": Allegro con brio","['Sergei Prokofiev', 'Yuri Temirkanov']",Prokofiev: Symphony No. 1,24
4y84scfTWJ2IPOieb8ZsGw,"Piano Concerto No. 4 for the Left Hand in B-Flat Major, Op. 53: II. Andante","['Sergei Prokofiev', 'Zubin Mehta', 'Israel Philharmonic Orchestra']",Prokofiev: Piano Concertos Nos. 2 & 4,11
30BK32YxGaEjIywZYaQmp4,Ivan the Terrible: 8a. Glorification,"['Sergei Prokofiev', 'Mariinsky Chorus', 'Rotterdam Philharmonic Orchestra', 'Valery Gergiev']",Prokofiev: Ivan the Terrible,12
34VFz82wzEjIxM52pXmT6S,"The Year 1941, Op. 90: II. In the Night","['Sergei Prokofiev', 'Orquestra Sinfônica do Estado de São Paulo', 'Marin Alsop']",Prokofiev: The Year 1941 - Symphony No. 5,17
02XxZCWbIjpn2Qtds78a6i,"Cinderella-Suite Nr. 1, Op. 107: I. Introduction","['Sergei Prokofiev', 'Ukrainian State Symphony Orchestra', 'Theodore Kuchar']",Prokofiev: Cinderella Suites / Scythian Suite,24
4qsumzJMEWI73HhGxpjyps,"Romeo and Juliet, Op. 64, Act II: No. 25, Dance with Mandolins","['Sergei Prokofiev', 'Berliner Philharmoniker', 'Claudio Abbado']",Prokofiev: Romeo and Juliet - Highlights,14
6cQAGDiZXMQ42knT11TPK6,"10 Pieces, Op. 12: No. 7. Prelude","['Sergei Prokofiev', 'Olli Mustonen']","Prokofiev, S.: Cinderella Suite / Music for Children / Gavotta / Prelude",47
4nYCZa7aaNqf43sbKpxwkg,"Symphony No. 5 In B-Flat, Op. 100: 1. Andante","['Sergei Prokofiev', 'Berliner Philharmoniker', 'Herbert von Karajan']",Prokofiev: Symphony No.5 / Stravinsky: Le Sacre du printemps,23
3vzjnDcT3KABBJznjIfJWe,"Prokofiev: Violin Concerto No. 1 in D Major, Op. 19: II. Scherzo. Vivacissimo","['Sergei Prokofiev', 'Vilde Frang', 'Thomas Søndergård', 'WDR Sinfonieorchester Köln']",Sibelius: Violin Concerto & Humoresques - Prokofiev: Violin Concerto No. 1,14
46m1Ukc5okavdP4ZCA3cpa,"Piano Concerto No. 2 in G minor, Op. 16: 4. Finale (Allegro tempestoso)","['Sergei Prokofiev', 'YUNDI', 'Berliner Philharmoniker', 'Seiji Ozawa']","Prokofiev: Piano Concerto No. 2 in G minor, Op.16, Ravel: Piano Concerto in G major",18
0gVIf0B0MBfrFpExbj8izH,"Little Songs, Series 2: No. 7, Melody in E-Flat Major","['Sergei Prokofiev', 'Alexandre Dossin']",Prokofiev: Childhood Manuscripts,20
3sIFkR2uS8Rc8mObS8216y,"Cinderella-Suite Nr. 1, Op. 107: IV. Fairy Godmother and Fairy Winter","['Sergei Prokofiev', 'Ukrainian State Symphony Orchestra', 'Theodore Kuchar']",Prokofiev: Cinderella Suites / Scythian Suite,18
1fV9WlLiIdznc0ryWeR859,"The Love For Three Oranges, Op. 33: March","['Sergei Prokofiev', 'Nemanja Radulović', 'Les Trilles Du Diable', 'Laure Favre-Kahn']",Amazing Composers: Prokofiev,24
2CDIOgjV5L5xdsIsYosA6p,"Waltz Suite, Op. 110: III. Mephisto Waltz (from Lermontov)","['Sergei Prokofiev', 'Orquestra Sinfônica do Estado de São Paulo', 'Marin Alsop']","Prokofiev: Symphony No. 6, Op. 111 & Waltz Suite, Op. 110",35
0oO786lfrfP5juotmd62GW,"Piano Sonata No. 5 in C Major, Op. 38: II. Andantino","['Sergei Prokofiev', 'Bernd Glemser']","Prokofiev: Piano Sonatas Nos. 5, 6 and 9",11
4mUOiZEjbpb1sv0S0HnEyj,"Cello Sonata in C Major, Op. 119: I. Andante grave","['Sergei Prokofiev', 'Michael Grebanier', 'Janet Guggenheim']",Prokofiev: String Quartets Nos. 1 and 2 / Cello Sonata,13
74WjYdm3Lvbwnds4thYPUU,"Turandot, SC 91, Act III: Nessun dorma!","['Giacomo Puccini', 'Luciano Pavarotti', 'John Alldis Choir', 'Wandsworth School Boys Choir', 'London Philharmonic Orchestra', 'Zubin Mehta']",Puccini: Turandot - Highlights,58
5cR6xfzyicyDyAr52zB48k,"Rigoletto, Act III: La donna è mobile","['Giuseppe Verdi', 'Luciano Pavarotti', 'London Symphony Orchestra', 'Richard Bonynge']",Verdi,51
7DKv6FjD4xxeT4ZmEdec9W,"L'elisir d'amore / Act II: ""Una furtiva lagrima""","['Gaetano Donizetti', 'Luciano Pavarotti', 'Metropolitan Opera Orchestra', 'James Levine']",Donizetti: The Elixir of Love,41
0KFPsX30uBNCDpkgdz0JrV,'O sole mio (Arr. Chiaramello),"['Eduardo di Capua', 'Alfredo Mazzucchi', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Giancarlo Chiaramello']",'O sole mio,52
2zGVfygrdGVKCZ54sxCaQH,La traviata / Act 1: Libiamo ne'lieti calici,"['Giuseppe Verdi', 'Luciano Pavarotti', 'Dame Joan Sutherland', 'The London Opera Chorus', 'National Philharmonic Orchestra', 'Richard Bonynge']",Verdi: La Traviata,40
6TULK1G2c2c66sg9XcLVA4,"Tosca: ""E lucevan le stelle""","['Giacomo Puccini', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Nicola Rescigno']",Puccini: Tosca,33
48fH1Mv10Nl8Hisna5y2Rf,"I puritani / Act I: A te, o cara","['Vincenzo Bellini', 'Luciano Pavarotti', 'Nicolai Ghiaurov', 'Gian Carlo Luccardi', 'Dame Joan Sutherland', 'Chorus of the Royal Opera House, Covent Garden', 'London Symphony Orchestra', 'Richard Bonynge']",Bellini: I Puritani,44
6zr3CEZAvJyxARO5oNt5lS,"Martha, Act III: M'appari","['Friedrich von Flotow', 'Luciano Pavarotti', 'New Philharmonia Orchestra', 'Richard Bonynge']",The World's Favourite Tenor Arias,33
4z2WTEwX66niZjo7v4SFj2,Leoncavallo: Mattinata (Orch. Faris),"['Ruggero Leoncavallo', 'Luciano Pavarotti', 'Philharmonia Orchestra', 'Piero Gamba']",The Best Of Luciano Pavarotti 20th Century Masters The Millennium Collection,40
7rLFi55HFEwO72Mg0SYXZz,"Aida / Act 1: ""Se quel guerrier io fossi!..Celeste Aida""","['Giuseppe Verdi', 'Luciano Pavarotti', 'Orchestra Del Teatro Alla Scala, Milano', 'Lorin Maazel']",Verdi: Aida,27
1vVu1EmfjLVCZT6oYBkoHs,"L'Africaine / Act 4: ""Mi batte il cor... O Paradiso!""","['Giacomo Meyerbeer', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Oliviero de Fabritiis']",Verismo Recital,31
1gcF7SWXRSlceY4AadLGN8,"Pagliacci / Act 1: ""Recitar!...Vesti la giubba""","['Ruggero Leoncavallo', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Giuseppe Patanè']",Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci,43
2NQJ7r83PSAFELsKAEIU4v,"La bohème, SC 67 / Act I: ""O soave fanciulla""","['Giacomo Puccini', 'Luciano Pavarotti', 'Mirella Freni', 'Berliner Philharmoniker', 'Herbert von Karajan']",Puccini: La Bohème,47
5ak8qOzus2Yh056whhY5K3,La fille du régiment / Act 1: Ah mes amis - Pour mon âme,"['Gaetano Donizetti', 'Luciano Pavarotti', 'Eric Garrett', 'Chorus of the Royal Opera House, Covent Garden', 'Orchestra of the Royal Opera House, Covent Garden', 'Richard Bonynge']",Luciano Pavarotti - Una Furtiva Lagrima: Donizetti Arias,27
0droQM0XZC0tJKEsXNWuVD,"Il Trovatore / Act 3: ""Ah sì ben mio""","['Giuseppe Verdi', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Richard Bonynge']",Verdi: Il Trovatore,38
25t698K9Yd9imTiOXBxb4I,"Der Rosenkavalier, Op. 59 / Act 1: ""Di rigori armato il seno""","['Richard Strauss', 'Luciano Pavarotti', 'Wiener Philharmoniker', 'Sir Georg Solti']","Strauss, R.: Der Rosenkavalier",37
4GVDbAN83PfpsRejssMzNA,Santa Lucia luntana (Arr. Chiaramello),"['Ermes Alessandro Mario', 'Luciano Pavarotti', 'Orchestra del Teatro Comunale di Bologna', 'Giancarlo Chiaramello']",Luciano Pavarotti - Passione,40
17dU8ZQ95Iu3Pss9l5BbMm,Luisa Miller / Act 2: Quando le sere al placido chiaror d'un ciel stellato,"['Giuseppe Verdi', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Peter Maag']","The Pavarotti Edition, Vol.3: Verdi",24
4VrbYjU8w5eGAbkFLHeS1p,Torna a Surriento (Arr. Chiaramello),"['Ernesto de Curtis', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Giancarlo Chiaramello']",O Sole Mio,39
4GCE6ipE5NI0DCNS8gnzT9,"Faust, CG 4, Act III: Quel trouble inconnu - Salut! Demeure chaste et pure","['Charles Gounod', 'Luciano Pavarotti', 'Vienna Volksoper Orchestra', 'Leone Magiera']",The World's Favourite Tenor Arias,26
7dHMNB4jNNhIu0se8jPvQy,"Soirées musicales: No. 8, La danza","['Gioachino Rossini', 'Luciano Pavarotti', 'Orchestra del Teatro Comunale di Bologna', 'Richard Bonynge']",Pavarotti in Concert,35
7vLtHEIHlrZgWNwQVqc6b9,"Un ballo in maschera / Act 3: ""Forse la soglia attinse""","['Giuseppe Verdi', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Sir Georg Solti']","The Pavarotti Edition, Vol.4: Verdi",35
4qe5S9nIcyH6xG1nAzebXY,L'ultima canzone,"['Francesco Paolo Tosti', 'Luciano Pavarotti', 'Philharmonia Orchestra', 'Piero Gamba']",Mattinata,35
0TRaG7uArJYTw4HdOhIrZt,Madama Butterfly / Act 1: Vogliatemi bene,"['Giacomo Puccini', 'Mirella Freni', 'Luciano Pavarotti', 'Wiener Philharmoniker', 'Herbert von Karajan']",Puccini: Madama Butterfly,40
2WVrj7PoONyELZ3RrKNd2b,"Lucia di Lammermoor / Act 2: ""Chi mi frena in tal momento""","['Gaetano Donizetti', 'Dame Joan Sutherland', 'Luciano Pavarotti', 'Huguette Tourangeau', 'Ryland Davies', 'Sherrill Milnes', 'Nicolai Ghiaurov', 'Orchestra of the Royal Opera House, Covent Garden', 'Richard Bonynge']",Donizetti: Lucia di Lammermoor,26
1GpbnVAJrQEngYgvkUzs7b,Andrea Chénier / Act 4: Vicino a te,"['Umberto Giordano', 'Montserrat Caballé', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Riccardo Chailly']",Giordano: Andrea Chénier,33
2O0JinmqVgxh6FLB0HwCA1,"Macbeth - Revised version 1865 / Act 4: ""O figli...Ah, la paterna mano""","['Giuseppe Verdi', 'Luciano Pavarotti', 'London Philharmonic Orchestra', 'Lamberto Gardelli']","The Pavarotti Edition, Vol.3: Verdi",33
1YBAEaeCVt5DvgEF47vRX0,"La favorita / Act 4: ""Spirto gentil, de' sogni miei""","['Gaetano Donizetti', 'Luciano Pavarotti', 'Orchestra del Teatro Comunale di Bologna', 'Richard Bonynge']",Donizetti: La Favorita,35
52Sw6Cj7YACmax4c3NocY0,Messa da Requiem: 2h. Ingemisco,"['Giuseppe Verdi', 'Luciano Pavarotti', 'Wiener Philharmoniker', 'Sir Georg Solti']","The Pavarotti Edition, Vol.4: Verdi",32
5paxMZCF4V7F9Dzu86x7aM,"La fanciulla del West: ""Ch'ella mi creda libero e lontano""","['Giacomo Puccini', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Oliviero de Fabritiis']",Nessun Dorma - Puccini's Greatest Arias,36
1NZJULt4LISYlQShksvZGr,'A vucchella,"['Francesco Paolo Tosti', 'Luciano Pavarotti', 'Orchestra del Teatro Comunale di Bologna', 'Anton Guadagno']",O Sole Mio,32
0KHZVwPtYZ6D9c1H5UmLtR,"Les Pecheurs des Perles / Act 1: ""Au fond du temple saint"" - Remastered 2013","['Georges Bizet', 'Luciano Pavarotti', 'Nicolai Ghiaurov', 'National Philharmonic Orchestra', 'Robin Stapleton']",Pavarotti The 50 Greatest Tracks,27
3cRjtfCQU1Av1QmwQMNkKm,"Idomeneo, re di Creta, K.366 / Act 2: ""Fuor del mar""","['Wolfgang Amadeus Mozart', 'Luciano Pavarotti', 'Wiener Philharmoniker', 'Sir John Pritchard']",The Pavarotti Edition,31
5Xe5ib4is1lL7QtJaIISge,"Carmen, WD 31, Act II: La fleur que tu m'avais jetée","['Georges Bizet', 'Luciano Pavarotti', 'Vienna Volksoper Orchestra', 'Leone Magiera']",The World's Favourite Tenor Arias,26
3cKxn6nRLm1o1lmknyuH9b,Manon Lescaut / Act 1: Donna non vidi mai,"['Giacomo Puccini', 'Luciano Pavarotti', 'Metropolitan Opera Orchestra', 'James Levine']",Puccini: Manon Lescaut,35
1GNULmSb2IH9VH6jYJkMQJ,I vespri siciliani: À toi que j'ai chérie,"['Giuseppe Verdi', 'Luciano Pavarotti', 'Claudio Abbado', 'Orchestra Del Teatro Alla Scala, Milano']",Pavarotti Sings Rare Verdi Arias,31
2eGTH4EPQQs543YOkX2Yw0,"Ai giocchi addio - From ""Romeo & Juliet""","['Nino Rota', 'Luciano Pavarotti', 'Andrea Griminelli', 'The London Film Orchestra', 'Gavyn Wright']",Cinema Italiano,35
47KC5PP73D2eqdmnaLPAOy,"Werther: ""Pourquoi me réveiller, ô souffle du printemps?""","['Jules Massenet', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Oliviero de Fabritiis']",Verismo Recital,37
2p075veDkaxNdK5LpUzSkZ,"William Tell / Act 4: ""Ah.. non mi lasciar, o speme di vendetta"" - ""O muto asil del pianto""","['Gioachino Rossini', 'Luciano Pavarotti', 'Wiener Opernchor', 'Wiener Opernorchester', 'Nicola Rescigno']",Tenor Arias from Italian Opera,32
4fQei2CKNj5ELzfqGbbRAy,"Ponchielli: La Gioconda, Op. 9 - ""Cielo e mar!""","['Amilcare Ponchielli', 'Luciano Pavarotti', 'New Philharmonia Orchestra', 'Leone Magiera']",Pavarotti's Greatest Hits,21
3uGsBBESeDs4s50u0AoZU6,"Ernani / Part 4: ""Solingo, errante misero"" - Live In New York / 1981","['Giuseppe Verdi', 'Dame Joan Sutherland', 'Marilyn Horne', 'Luciano Pavarotti', 'New York City Opera Orchestra', 'Richard Bonynge']",Verdi,22
025Jb5eFLmoxi7VfVboILd,Stabat Mater: 2. Cujus animam gementem,"['Gioachino Rossini', 'Luciano Pavarotti', 'London Symphony Orchestra', 'István Kertész']",Rossini: Stabat Mater,30
5yGHhF5C64ExdUuc2zWvPe,"Ave Maria, D839 - Remastered 2013","['Franz Schubert', 'Luciano Pavarotti', 'National Philharmonic Orchestra', 'Kurt Herbert Adler']",Franz Schubert - A Monument of Classics,39
5xPIsB4RxLcHkdsT40eH0X,"Panis Angelicus, Op.12/V","['César Franck', 'Luciano Pavarotti', 'Wandsworth School Boys Choir', 'National Philharmonic Orchestra', 'Kurt Herbert Adler']",O Holy Night,21
22gBRxqxGeXoemlf2E2wkV,"Otello / Act 1: ""Già nella notte densa...Venga la morte"" - Live In Chicago & New York / 1991","['Giuseppe Verdi', 'Luciano Pavarotti', 'Kiri Te Kanawa', 'Chicago Symphony Orchestra', 'Sir Georg Solti']",Verdi: Otello,31
4ny6xkOrl77lTGDk4QisDY,"La Sonnambula / Act 1: ""Perdona, o mia diletta...Prendi: L'anel ti dono""","['Vincenzo Bellini', 'Luciano Pavarotti', 'Dame Joan Sutherland', 'National Philharmonic Orchestra', 'Richard Bonynge']",Joan Sutherland / Luciano Pavarotti - Love Duets,31
5hV0uMeGIUtKASyf25htAo,Caruso,"['Lucio Dalla', 'Luciano Pavarotti', 'Unknown Artist', 'Orchestra del Teatro Comunale di Bologna']",Tutto Pavarotti,53
19dmMI3GwKkgw9TjfmViiS,Lara: Granada,"['Agustín Lara', 'Luciano Pavarotti', 'Royal Philharmonic Orchestra', 'Maurizio Benini']",Pavarotti Forever,37
7zvL32GeH1F8qj8seeG8mg,"Core 'ngrato (Arr, Schifrin) - Live","['Salvatore Cardillo', 'José Carreras', 'Plácido Domingo', 'Luciano Pavarotti', 'Orchestre de Paris', 'James Levine']",The Three Tenors - The Best of the 3 Tenors,30
5GZoBVPJ6P2R1ibdzEMeu9,Live Like Horses - Live Finale Version,"['Elton John', 'Luciano Pavarotti', 'Orchestra filarmonica di Torino', 'Marco Armiliato']",Pavarotti & Friends for War Child,39
1Oo7XEqkrwifJn17aA0ocF,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","['Johannes Brahms', 'Arcadi Volodos']",Volodos Plays Brahms,65
4Z9cXGgviHafSAd7KzxABm,"Wiegenlied, Op. 49, No. 4","['Johannes Brahms', 'Mischa Maisky', 'Pavel Gililov']",Mischa Maisky - Meditation,51
0Av4RcQUUitKvfC16IPodc,"Double Concerto in A Minor, Op. 102 for Violin, Cello and Orchestra: II. Andante","['Johannes Brahms', 'Joshua Bell', 'Steven Isserlis', 'Academy of St. Martin in the Fields']",For the Love of Brahms,40
7xVtNzQhUKsRnfAeiSgpaf,"Cello Sonata No. 1 in E Minor, Op. 38: II. Allegretto quasi menuetto","['Johannes Brahms', 'Maria Kliegel', 'Kristin Merscher']","Brahms: Cello Sonatas Opp. 38, 78 and 99",41
2o0nyuoXnebqd1Eu9YM8le,"Symphony No. 1 in C Minor, Op. 68: III. Un poco allegretto e grazioso","['Johannes Brahms', 'London Symphony Orchestra', 'Valery Gergiev']","Brahms: Symphonies Nos. 1 & 2, Tragic Overture, Variations on a Theme of Haydn",39
6K1cvpap1qFshpHqumus59,"Life and Works of Brahms: Trio for Horn, Violin and Piano, Op. 40 (Finale)",['Jeremy Siepmann'],Life and Works: Brahms,37
5eqhhghDRfP4hVqBTTxUv5,"16 Waltzes, Op. 39 (1867 version): No. 3 in G-Sharp Minor","['Johannes Brahms', 'Idil Biret']",Brahms: Waltzes / Cadenzas / Die Schone Magelone,65
3XscpxBMDGN1Jhm9ZL3Wsg,"Clarinet Trio in A Minor, Op. 114: I. Allegro","['Johannes Brahms', 'Andreas Ottensamer', 'Gautier Capuçon', 'Yuja Wang']","Brahms: Clarinet Trio in A Minor, Op. 114: I. Allegro",36
2SvULYdmPes23yZQYeLkXV,"21 Hungarian Dances, WoO 1 (version for orchestra): Hungarian Dance No. 5 (orch. Schmeling)","['Johannes Brahms', 'Budapest Symphony Orchestra', 'Istvan Bogar']",Brahms: Hungarian Dances Nos. 1-21,59
0EhiqZX4FNq822uW0jjCrm,"Cello Sonata No. 1 in E Minor, Op. 38: I. Allegro non troppo","['Johannes Brahms', 'Gautier Capuçon', 'Yuja Wang']","Brahms: Cello Sonata No. 1 in E Minor, Op. 38: I. Allegro non troppo",35
3YJPZ6X05hk3HP9O35ozgf,"Violin Sonata No. 3 in D Minor, Op. 108: Adagio","['Johannes Brahms', 'Ilya Kaler', 'Alexander Peskanov']","Brahms: Violin Sonatas Nos. 1-3, Opp. 78, 100 and 108",30
2bf71IFLy8tadztLsd0KU4,"Brahms: String Quartet No. 1 in C Minor, Op. 51 No. 1: II. Romanze. Poco adagio","['Johannes Brahms', 'Quatuor Ébène']","Brahms: String Quartet No. 1, Op. 51 & Piano Quintet, Op. 34",25
6XFWv2NGUsS4YdeUTmMDP0,"Violin Sonata No. 3 in D Minor, Op. 108: Allegro","['Johannes Brahms', 'Ilya Kaler', 'Alexander Peskanov']","Brahms: Violin Sonatas Nos. 1-3, Opp. 78, 100 and 108",26
17L8jD7jtYGCn3v6b1tlxT,"Piano Concerto No. 2 in B-Flat Major, Op. 83: II. Allegro appassionato","['Johannes Brahms', 'Nelson Freire', 'Frankfurt Radio Symphony Orchestra', 'Horst Stein']","Brahms: Piano Concerto No. 2 in B-Flat Major, Op. 83: II. Allegro appassionato",30
3lkcGnbvUoIrZz6BwptiOI,"4 Ballades, Op. 10: No. 3, Intermezzo (Allegro)","['Johannes Brahms', 'Nicholas Angelich']",Nicholas Angelich Plays Brahms,19
6Iz19bcZsTUsQtE6HNlgTn,"Scherzo in E flat minor, Op. 4","['Johannes Brahms', 'Gerhard Oppitz']",Brahms: Complete Piano Music,25
